episode,reward,total_steps
136,229.38095152378082,13137
137,234.50513112545013,13337
138,229.8526736497879,13537
139,235.45579087734222,13737
140,237.7353320121765,13937
141,226.45548403263092,14137
142,228.83262848854065,14337
143,228.66562700271606,14537
144,228.88133096694946,14737
145,232.10950326919556,14937
146,229.35430932044983,15137
147,229.55364322662354,15337
148,234.58249258995056,15537
149,230.02914309501648,15737
150,234.85319578647614,15937
151,227.2097133398056,16137
152,229.51309370994568,16337
153,226.97852993011475,16537
154,230.1463053226471,16737
155,227.77625036239624,16937
156,227.44512343406677,17137
157,230.17253708839417,17337
158,230.0125230550766,17537
159,230.7865607738495,17737
160,231.25030553340912,17937
161,231.59468591213226,18137
162,231.45325481891632,18337
163,227.6505481004715,18537
164,230.3623024225235,18737
165,230.508828997612,18937
166,229.93764662742615,19137
167,230.34192883968353,19337
168,230.44616401195526,19537
169,209.90310549736023,19737
170,234.44588935375214,19937
171,234.7595065832138,20137
172,234.95480835437775,20337
173,235.26071989536285,20537
174,237.33188152313232,20737
175,232.98012053966522,20937
176,236.7074680328369,21137
177,237.56406033039093,21337
178,235.75446546077728,21537
179,234.16816306114197,21737
180,229.00590407848358,21937
181,247.9643087387085,22137
182,238.91349256038666,22337
183,242.80419254302979,22537
184,241.1179848909378,22737
185,237.62853050231934,22937
186,240.09940695762634,23137
187,100.93725001811981,23228
188,237.48310220241547,23428
189,97.29378044605255,23516
190,141.03176629543304,23630
191,242.90975832939148,23830
192,244.40754640102386,24030
193,239.192201256752,24230
194,33.01178538799286,24263
195,235.07445120811462,24463
196,239.0257533788681,24663
197,242.276824593544,24863
198,239.39450657367706,25063
199,241.05170786380768,25263
200,240.3219987154007,25463
201,77.91892099380493,25541
202,155.18514120578766,25681
203,133.07976174354553,25809
204,135.73424470424652,25934
205,229.04063856601715,26134
206,81.2325781583786,26213
207,236.97110795974731,26413
208,93.27237403392792,26504
209,117.93243896961212,26617
210,55.89995217323303,26673
211,121.80854606628418,26785
212,49.09274125099182,26834
213,81.50449919700623,26911
214,238.53882628679276,27111
215,244.7425583600998,27311
216,106.67119413614273,27412
217,77.233607172966,27489
218,149.93135380744934,27632
219,89.54529428482056,27719
220,60.992284655570984,27780
221,92.91621375083923,27873
222,122.46971571445465,27988
223,117.32969117164612,28099
224,230.33023619651794,28299
225,197.04183954000473,28490
226,115.24824941158295,28595
227,225.05492103099823,28795
228,117.65136981010437,28912
229,169.0196899175644,29081
230,93.89378273487091,29174
231,113.18246006965637,29287
232,78.95800924301147,29366
233,89.08397948741913,29454
234,107.09742200374603,29557
235,105.51272559165955,29659
236,117.47344279289246,29772
237,88.81187188625336,29861
238,122.03197646141052,29980
239,108.90266191959381,30085
240,157.00364220142365,30238
241,119.46137917041779,30356
242,95.86724364757538,30451
243,107.72379410266876,30558
244,119.75582706928253,30673
245,132.18744218349457,30801
246,103.07050430774689,30903
247,137.7649711370468,31037
248,228.97872120141983,31237
249,110.95794534683228,31346
250,91.56157648563385,31437
251,137.18715798854828,31573
252,108.91360294818878,31680
253,123.54096472263336,31802
254,126.05279803276062,31924
255,111.90584397315979,32034
256,138.51501429080963,32169
257,120.4680689573288,32285
258,123.51440691947937,32405
259,126.68205857276917,32527
260,120.32414054870605,32644
261,117.6717209815979,32760
262,135.71531057357788,32891
263,230.90018153190613,33091
264,127.94293510913849,33214
265,229.56161415576935,33414
266,124.52457094192505,33534
267,135.79209446907043,33665
268,157.40311062335968,33819
269,138.3717565536499,33952
270,227.53720211982727,34152
271,133.30006301403046,34280
272,137.72427475452423,34414
273,112.2558821439743,34524
274,125.60956907272339,34647
275,139.90361964702606,34782
276,119.93988621234894,34899
277,137.89147984981537,35032
278,126.2515754699707,35154
279,138.17317163944244,35288
280,131.41739511489868,35414
281,164.31753432750702,35573
282,141.81557512283325,35710
283,219.15144979953766,35910
284,141.94331574440002,36047
285,147.48002815246582,36188
286,158.8604680299759,36341
287,139.20014584064484,36474
288,158.6576600074768,36626
289,225.44967687129974,36826
290,145.71173894405365,36966
291,162.17334163188934,37122
292,169.33208060264587,37285
293,216.65236294269562,37485
294,144.3139659166336,37623
295,150.71582984924316,37767
296,155.5565105676651,37916
297,158.9369432926178,38068
298,145.0680890083313,38207
299,159.2011866569519,38359
300,189.1591478586197,38541
301,204.99345684051514,38741
302,203.7608162164688,38941
303,204.61721444129944,39141
304,205.82600700855255,39339
305,201.2834403514862,39539
306,203.7179137468338,39739
307,201.382120013237,39939
308,205.44561445713043,40139
309,203.7411435842514,40339
310,205.9100831747055,40536
311,200.76973295211792,40736
312,199.85513269901276,40936
313,204.46142446994781,41136
314,199.42563247680664,41327
315,199.82255828380585,41527
316,200.58889150619507,41727
317,204.35362792015076,41927
318,199.75664126873016,42127
319,200.2721345424652,42327
320,206.885906457901,42526
321,199.76469004154205,42726
322,214.5199055671692,42926
323,200.3976770043373,43126
324,202.56187236309052,43319
325,199.79904580116272,43519
326,207.91392159461975,43719
327,175.11836349964142,43889
328,146.06734013557434,44028
329,178.1343367099762,44198
330,135.94470131397247,44330
331,160.52394819259644,44482
332,153.8599420785904,44629
333,203.51731353998184,44829
334,161.7871551513672,44983
335,205.05016350746155,45183
336,202.6978245973587,45383
337,169.52793514728546,45541
338,200.1940839290619,45741
339,216.61969888210297,45941
340,137.1347930431366,46071
341,141.90086030960083,46208
342,162.4382802248001,46366
343,134.81102645397186,46496
344,131.2149406671524,46623
345,206.9930032491684,46823
346,164.22604477405548,46981
347,209.14256131649017,47181
348,141.24083840847015,47318
349,208.87468934059143,47518
350,145.96100425720215,47659
351,219.08919763565063,47859
352,223.3035228252411,48059
353,165.87715768814087,48217
354,209.56907403469086,48417
355,166.99082219600677,48573
356,208.8895878791809,48773
357,212.73200714588165,48973
358,212.54674565792084,49173
359,214.37661039829254,49373
360,207.0331699848175,49561
361,215.64626467227936,49761
362,191.94194293022156,49939
363,189.5720977783203,50116
364,196.14640033245087,50302
365,197.88941991329193,50489
366,205.62078154087067,50689
367,180.26289403438568,50858
368,177.41447126865387,51024
369,209.2623381614685,51218
370,190.1428017616272,51397
371,198.78264391422272,51584
372,203.94945406913757,51784
373,199.40344643592834,51984
374,202.75924789905548,52184
375,200.14293229579926,52384
376,203.80416184663773,52584
377,208.01850879192352,52784
378,201.94587510824203,52984
379,206.43881738185883,53184
380,200.55343866348267,53384
381,209.8168773651123,53584
382,206.10160148143768,53776
383,200.89638590812683,53976
384,203.24318647384644,54165
385,177.32742416858673,54333
386,207.31263780593872,54533
387,208.38863849639893,54733
388,200.3338030576706,54933
389,187.49795651435852,55110
390,202.54115557670593,55298
391,200.23163330554962,55498
392,201.9784506559372,55698
393,209.46274626255035,55896
394,200.87159287929535,56096
395,202.53791046142578,56296
396,194.6707502603531,56478
397,188.74929654598236,56656
398,157.07570910453796,56806
399,173.73257553577423,56969
400,207.91953444480896,57165
401,150.08711659908295,57307
402,200.76165223121643,57507
403,155.17447710037231,57653
404,194.41205215454102,57837
405,211.69211661815643,58037
406,159.10714292526245,58189
407,138.634215593338,58321
408,145.1677829027176,58460
409,135.94612205028534,58590
410,169.06859278678894,58750
411,139.1592172384262,58884
412,136.36793756484985,59015
413,195.5860379934311,59204
414,163.74167501926422,59362
415,203.45472502708435,59562
416,177.31587302684784,59733
417,164.9553346633911,59890
418,148.95933663845062,60033
419,202.27729153633118,60233
420,165.4338366985321,60392
421,200.594384431839,60592
422,200.27859914302826,60792
423,159.01389157772064,60941
424,199.5679416656494,61141
425,140.52419352531433,61274
426,147.03787624835968,61412
427,147.49918007850647,61551
428,168.28719913959503,61711
429,156.6872582435608,61860
430,179.54729306697845,62029
431,202.69805216789246,62220
432,149.8842898607254,62363
433,156.08759081363678,62510
434,200.10429549217224,62710
435,201.79679548740387,62903
436,150.8919996023178,63045
437,147.21923339366913,63184
438,77.08015251159668,63261
439,199.2999505996704,63449
440,199.45827639102936,63640
441,167.23504495620728,63798
442,96.00676846504211,63894
443,204.80889892578125,64089
444,68.09144163131714,64157
445,106.08232045173645,64263
446,54.16551995277405,64317
447,48.999685883522034,64366
448,202.7503708600998,64566
449,49.1572984457016,64615
450,48.28395938873291,64663
451,50.20587182044983,64713
452,47.11864721775055,64760
453,55.255709409713745,64815
454,51.14994812011719,64866
455,48.2503958940506,64914
456,47.01515829563141,64961
457,52.115429282188416,65013
458,210.23607122898102,65213
459,205.97475731372833,65413
460,48.030847668647766,65461
461,57.43243706226349,65518
462,220.69199585914612,65718
463,222.64486396312714,65918
464,219.53633618354797,66118
465,221.577188372612,66318
466,217.06706762313843,66518
467,221.1784623861313,66718
468,215.727578997612,66918
469,221.8002073764801,67118
470,211.11803996562958,67318
471,222.7256371974945,67518
472,217.8871294260025,67718
473,213.95401871204376,67918
474,221.0673906803131,68118
475,217.80165481567383,68318
476,9.962322115898132,68328
477,127.15291690826416,68437
478,225.90272796154022,68637
479,112.8914715051651,68728
480,37.0288907289505,68765
481,8.996128916740417,68774
482,11.045689225196838,68785
483,220.0082129240036,68985
484,124.67742335796356,69098
485,120.07462918758392,69204
486,216.66077542304993,69404
487,218.03332221508026,69604
488,207.65104115009308,69804
489,129.23688161373138,69918
490,127.31726634502411,70036
491,160.06144189834595,70174
492,137.20216059684753,70298
493,132.5407704114914,70425
494,138.6198341846466,70545
495,211.76985597610474,70745
496,214.5460023880005,70945
497,220.37301337718964,71145
498,213.05563580989838,71345
499,217.37652921676636,71545
