episode,reward,total_steps
112,203.8746761083603,12433
113,195.7681820988655,12624
114,173.89384305477142,12793
115,183.7420579791069,12972
116,172.66465991735458,13139
117,161.08225792646408,13295
118,159.16568511724472,13449
119,169.48467373847961,13614
120,178.00081712007523,13787
121,171.64212489128113,13954
122,154.21774816513062,14103
123,152.07121521234512,14250
124,179.66252994537354,14424
125,148.5661073923111,14568
126,211.95577198266983,14762
127,163.95840346813202,14920
128,198.15868777036667,15099
129,169.15915542840958,15263
130,177.29513937234879,15435
131,221.31950622797012,15634
132,219.29674410820007,15834
133,182.28848534822464,16011
134,216.81593817472458,16211
135,180.86185067892075,16384
136,164.0751914381981,16543
137,199.54908329248428,16736
138,187.39640593528748,16917
139,220.42562931776047,17117
140,165.30573868751526,17275
141,155.14227157831192,17425
142,150.984490275383,17571
143,182.5779206752777,17749
144,168.75009828805923,17913
145,203.54061090946198,18113
146,206.76959252357483,18310
147,181.05195194482803,18490
148,204.45400434732437,18690
149,195.88413608074188,18880
150,220.33235532045364,19080
151,163.85701715946198,19238
152,129.9327146410942,19362
153,155.33661144971848,19512
154,194.8296594619751,19699
155,146.2721322774887,19838
156,173.16680490970612,20004
157,137.9233511686325,20136
158,148.91439771652222,20278
159,139.68529921770096,20411
160,204.58041155338287,20607
161,185.789708673954,20786
162,164.18809580802917,20943
163,137.34107953310013,21073
164,150.75143057107925,21216
165,142.30514013767242,21351
166,146.73485332727432,21490
167,136.77220058441162,21620
168,150.23772513866425,21763
169,163.55056983232498,21919
170,151.99975562095642,22063
171,179.79244285821915,22236
172,150.35895359516144,22380
173,154.78130614757538,22529
174,200.59846246242523,22729
175,144.43594878911972,22866
176,200.9526613354683,23066
177,142.35131973028183,23201
178,143.4759111404419,23337
179,150.62907046079636,23480
180,147.25162440538406,23619
181,13.986677050590515,23633
182,185.95922130346298,23811
183,15.016035199165344,23826
184,146.0226228237152,23964
185,137.9776132106781,24095
186,147.07712918519974,24243
187,153.95942330360413,24389
188,140.10681647062302,24522
189,171.06319910287857,24686
190,141.14278250932693,24820
191,135.96754497289658,24949
192,143.25990188121796,25085
193,35.084764659404755,25120
194,144.16479474306107,25258
195,143.06057399511337,25394
196,38.17075204849243,25432
197,29.082975685596466,25461
198,71.09168130159378,25532
199,149.17921429872513,25674
200,142.95233553647995,25810
201,130.32291013002396,25934
202,145.27576023340225,26072
203,152.84002619981766,26219
204,160.25325751304626,26373
205,139.927794277668,26507
206,143.26082110404968,26644
207,144.7443723678589,26783
208,143.05948686599731,26920
209,134.82499206066132,27049
210,142.11194908618927,27185
211,143.798181951046,27323
212,161.57660561800003,27478
213,142.93050062656403,27615
214,149.01559835672379,27758
215,150.96183186769485,27902
216,145.93596416711807,28042
217,154.67837446928024,28190
218,142.03499108552933,28325
219,155.51276981830597,28474
220,162.35737478733063,28630
221,152.0810735821724,28776
222,142.7867595553398,28913
223,146.82053571939468,29054
224,148.949616253376,29197
225,150.68921095132828,29341
226,145.6393523812294,29480
227,159.71518909931183,29633
228,167.11014235019684,29792
229,163.39110577106476,29947
230,151.93813914060593,30092
231,168.90488708019257,30251
232,165.0758193731308,30407
233,205.2422792315483,30607
234,171.9687064886093,30769
235,175.4802480340004,30933
236,158.07457447052002,31083
237,203.43421840667725,31283
238,172.9617777466774,31444
239,212.29638922214508,31641
240,211.24902045726776,31841
241,199.53189432621002,32027
242,192.93118596076965,32208
243,216.07913649082184,32408
244,164.53372609615326,32567
245,210.995157122612,32767
246,195.75020444393158,32949
247,177.53117752075195,33120
248,204.96287816762924,33320
249,195.94926571846008,33502
250,193.84700191020966,33682
251,213.22467416524887,33882
252,145.66971790790558,34025
253,169.6137375831604,34195
254,210.90153861045837,34395
255,204.4205864071846,34595
256,211.23982656002045,34795
257,176.21420687437057,34973
258,132.38606137037277,35105
259,197.69748884439468,35305
260,207.73910623788834,35503
261,208.4928559064865,35703
262,210.3153511285782,35902
263,195.49718570709229,36088
264,201.06993597745895,36288
265,207.72830587625504,36488
266,195.75445061922073,36671
267,202.0322698354721,36871
268,199.18742591142654,37071
269,200.25662153959274,37271
270,205.857595205307,37471
271,198.80413645505905,37671
272,210.42684257030487,37871
273,89.32788425683975,37960
274,31.16516661643982,37991
275,198.54665631055832,38191
276,200.39490276575089,38391
277,216.26924222707748,38591
278,213.79528093338013,38787
279,203.58738601207733,38979
280,208.65883368253708,39179
281,203.917555809021,39379
282,202.34767550230026,39579
283,215.10588151216507,39779
284,202.6191633939743,39979
285,211.04740476608276,40179
286,210.4794418811798,40379
287,187.87252581119537,40563
288,205.04991626739502,40763
289,209.5009126663208,40963
290,206.83638393878937,41163
291,204.88464683294296,41363
292,211.50975906848907,41563
293,209.87217450141907,41763
294,211.4986419081688,41963
295,208.62889659404755,42163
296,211.92004495859146,42363
297,214.22618800401688,42563
298,215.59608948230743,42763
299,215.74291563034058,42963
300,219.50603240728378,43163
301,187.05294334888458,43335
302,211.35143303871155,43535
303,208.77716994285583,43734
304,216.20299392938614,43934
305,214.50818687677383,44134
306,216.581645488739,44334
307,212.5755730867386,44534
308,212.00566220283508,44734
309,207.3901743888855,44928
310,213.93247205018997,45128
311,217.71677768230438,45328
312,222.61785238981247,45528
313,208.5129446387291,45725
314,216.4513829946518,45925
315,215.76586908102036,46125
316,216.78989207744598,46325
317,220.74373787641525,46525
318,212.45185393095016,46725
319,218.12485826015472,46925
320,219.20753520727158,47125
321,220.52451711893082,47325
322,215.07116240262985,47525
323,222.42007678747177,47725
324,219.93265104293823,47925
325,220.96094846725464,48125
326,220.1379770040512,48325
327,219.89094853401184,48525
328,219.9666541814804,48725
329,222.52829706668854,48925
330,219.74613171815872,49125
331,224.57921129465103,49325
332,221.53761857748032,49525
333,226.3631336092949,49725
334,224.1576166152954,49925
335,14.985237061977386,49940
336,204.91080152988434,50125
337,221.6523152589798,50325
338,17.993179261684418,50343
339,31.112470388412476,50374
340,218.7497659921646,50571
341,217.1611533164978,50769
342,207.0844464302063,50965
343,214.03188794851303,51160
344,210.05825459957123,51351
345,211.65094643831253,51550
346,203.9080172777176,51742
347,199.2043764591217,51926
348,208.75821948051453,52119
349,177.9748159646988,52284
350,206.36706137657166,52484
351,191.95742893218994,52665
352,203.0221751332283,52855
353,205.7376736998558,53045
354,199.57054287195206,53229
355,73.37972909212112,53302
356,206.15070736408234,53493
357,166.99909043312073,53654
358,186.92577147483826,53830
359,165.21605241298676,53992
360,217.4274319410324,54192
361,209.48095816373825,54385
362,188.15184885263443,54574
363,206.75559878349304,54774
364,212.86004853248596,54971
365,217.77719593048096,55171
366,205.3277228474617,55361
367,207.3749389052391,55561
368,211.8850981593132,55757
369,212.3331845998764,55957
370,199.98257118463516,56148
371,218.6352726817131,56348
372,205.6711175441742,56548
373,220.99169224500656,56748
374,215.78538674116135,56948
375,188.26155388355255,57134
376,201.28561854362488,57334
377,194.2790521979332,57521
378,220.90477269887924,57721
379,220.66909152269363,57921
380,191.79268676042557,58112
381,199.20684170722961,58312
382,216.75231236219406,58512
383,214.35839265584946,58712
384,215.18427658081055,58912
385,189.08034747838974,59100
386,215.38994163274765,59300
387,215.81914114952087,59500
388,214.37959277629852,59700
389,202.6823268532753,59900
390,207.1380696296692,60100
391,217.66390401124954,60300
392,219.80399072170258,60498
393,217.78779983520508,60698
394,213.8838747739792,60898
395,215.86171013116837,61098
396,211.8966737985611,61298
397,214.92795705795288,61498
398,210.40399259328842,61698
399,211.70933777093887,61898
400,213.51886850595474,62098
401,182.96060186624527,62268
402,167.6836758852005,62425
403,154.718181848526,62572
404,184.27001762390137,62742
405,143.5361225605011,62878
406,160.46930092573166,63030
407,143.66607576608658,63166
408,142.36977726221085,63301
409,147.69087207317352,63442
410,145.2934843301773,63579
411,206.52400082349777,63779
412,173.2440361380577,63942
413,181.85148817300797,64111
414,169.1336305141449,64271
415,166.6893749833107,64428
416,169.6862827539444,64588
417,153.75942713022232,64734
418,201.97570252418518,64925
419,154.27814900875092,65072
420,187.3019242286682,65251
421,169.75919151306152,65415
422,157.21236914396286,65566
423,165.1116468310356,65724
424,150.6316603422165,65869
425,155.14403331279755,66019
426,162.48534297943115,66175
427,151.46607488393784,66320
428,162.75945109128952,66476
429,150.11788511276245,66620
430,165.2996171116829,66778
431,153.00384813547134,66925
432,147.70873326063156,67067
433,154.6974864602089,67215
434,145.10056501626968,67355
435,179.1147157549858,67528
436,158.1902465224266,67685
437,151.8153664469719,67831
438,157.5779235959053,67983
439,135.00158596038818,68116
440,158.4957184791565,68268
441,167.87203758955002,68429
442,136.19611120224,68562
443,142.5458454489708,68700
444,141.39749014377594,68835
445,145.43198931217194,68974
446,147.6164806485176,69115
447,134.56895965337753,69244
448,136.11259323358536,69374
449,153.2089186310768,69521
450,138.18434137105942,69654
451,163.73983132839203,69811
452,146.5257192850113,69952
453,203.45049595832825,70152
454,190.01179146766663,70335
455,162.2673522233963,70490
456,173.37750059366226,70654
457,155.6759740114212,70803
458,169.3348427414894,70965
459,176.4260026216507,71134
460,170.6806892156601,71297
461,181.13751256465912,71477
462,165.921997487545,71635
463,194.5279084444046,71820
464,208.4500554203987,72017
465,192.08412140607834,72200
466,182.68111205101013,72373
467,186.68434703350067,72558
468,206.29491823911667,72758
469,204.4821459054947,72958
470,204.4944058060646,73158
471,156.4341847896576,73309
472,158.9363208413124,73461
473,197.2562997341156,73651
474,157.57287102937698,73803
475,173.73277884721756,73970
476,168.71774858236313,74132
477,155.1428033709526,74281
478,169.19557666778564,74444
479,191.87893933057785,74629
480,173.40790927410126,74796
481,198.50142657756805,74986
482,202.07301968336105,75186
483,188.93273252248764,75373
484,205.2958567738533,75573
485,203.3995543718338,75773
486,188.40362060070038,75959
487,201.5709286928177,76159
488,202.2505317926407,76359
489,201.36791652441025,76559
490,202.90438067913055,76759
491,199.16678619384766,76959
492,200.8112610578537,77159
493,202.8900182247162,77359
494,154.9893838763237,77508
495,187.24353957176208,77694
496,202.02230805158615,77893
497,203.5444092154503,78093
498,200.13693749904633,78293
499,207.82494163513184,78493
