episode,reward,total_steps
202,110.18476188182831,16253
203,113.54676294326782,16357
204,107.54899424314499,16455
205,103.35128527879715,16549
206,112.33573126792908,16652
207,109.984394967556,16753
208,108.47031718492508,16852
209,109.49829858541489,16952
210,104.28208196163177,17047
211,115.04799449443817,17153
212,106.11498034000397,17249
213,109.66658061742783,17349
214,115.62546437978745,17455
215,105.0064058303833,17551
216,105.5911837220192,17647
217,105.71442306041718,17743
218,103.13618975877762,17837
219,101.68035507202148,17930
220,110.23118436336517,18031
221,105.52658575773239,18127
222,103.26740497350693,18221
223,105.57875829935074,18317
224,109.06543463468552,18417
225,108.82585203647614,18516
226,102.08198034763336,18609
227,107.1183807849884,18707
228,103.13629961013794,18802
229,104.55002063512802,18898
230,105.97841596603394,18996
231,104.61437094211578,19092
232,100.46397483348846,19185
233,100.52208638191223,19278
234,97.31312048435211,19368
235,99.22035896778107,19461
236,98.27520209550858,19552
237,101.31592786312103,19645
238,99.18054121732712,19737
239,106.09337532520294,19834
240,95.60337018966675,19923
241,132.0897115468979,20044
242,108.90676712989807,20145
243,106.05675601959229,20243
244,118.98201793432236,20352
245,109.66130208969116,20453
246,110.49539166688919,20555
247,101.18290156126022,20647
248,125.11701780557632,20764
249,109.43574410676956,20865
250,105.77709609270096,20963
251,153.9124976992607,21107
252,110.7310620546341,21208
253,79.4396910071373,21284
254,134.05354261398315,21408
255,98.13297295570374,21496
256,105.06712472438812,21591
257,120.56153500080109,21702
258,185.36130088567734,21876
259,102.41579407453537,21969
260,113.86778342723846,22073
261,105.49190509319305,22169
262,98.7260332107544,22258
263,101.88416713476181,22350
264,98.36743611097336,22439
265,103.76515811681747,22533
266,102.80125212669373,22626
267,118.12890702486038,22734
268,100.51489704847336,22825
269,99.7849987745285,22915
270,102.77823221683502,23008
271,108.188725233078,23106
272,105.6547623872757,23202
273,124.832095682621,23317
274,158.66239577531815,23466
275,106.94760328531265,23563
276,163.78461873531342,23717
277,32.861911833286285,23750
278,103.41719675064087,23844
279,35.945311427116394,23880
280,101.91172301769257,23982
281,25.00308644771576,24007
282,104.67443668842316,24101
283,121.63930487632751,24212
284,24.93176954984665,24237
285,130.9305067062378,24357
286,117.35071110725403,24464
287,121.98625373840332,24576
288,137.61585861444473,24704
289,97.82070231437683,24802
290,18.91156393289566,24821
291,200.29659312963486,25021
292,200.74069076776505,25221
293,199.10310649871826,25421
294,141.34917491674423,25551
295,124.82428902387619,25665
296,125.46349948644638,25780
297,138.3438486456871,25908
298,128.26336807012558,26025
299,150.38912600278854,26164
300,140.89099991321564,26294
301,187.40241694450378,26470
302,113.10425114631653,26573
303,108.87253254652023,26672
304,113.13068354129791,26775
305,124.3777876496315,26889
306,134.86279296875,27014
307,107.48835611343384,27111
308,105.73946505784988,27207
309,132.71081095933914,27330
310,143.99783182144165,27464
311,159.59745091199875,27614
312,106.68261045217514,27711
313,116.36610871553421,27817
314,104.43069690465927,27912
315,105.92724514007568,28008
316,125.72499978542328,28123
317,101.5922839641571,28215
318,101.60285621881485,28306
319,111.20164275169373,28407
320,102.8426930308342,28500
321,114.2626041173935,28604
322,130.5638805627823,28725
323,103.68948090076447,28819
324,112.37636768817902,28921
325,163.20148485898972,29075
326,114.9299208521843,29180
327,126.94475764036179,29297
328,120.07117229700089,29407
329,192.49430161714554,29589
330,107.858234167099,29687
331,112.27670043706894,29789
332,132.25179928541183,29911
333,175.66529268026352,30077
334,104.56809890270233,30172
335,114.9995710849762,30277
336,110.98475521802902,30378
337,112.05741101503372,30480
338,109.10643219947815,30579
339,111.05313277244568,30680
340,105.12806981801987,30775
341,113.78578358888626,30878
342,112.56748360395432,30980
343,108.98290133476257,31079
344,115.14086228609085,31184
345,109.1530032157898,31283
346,103.15926921367645,31376
347,116.07166785001755,31482
348,110.22051304578781,31582
349,134.1450396180153,31706
350,115.80110681056976,31812
351,129.6686127781868,31931
352,128.2175927758217,32049
353,135.71653699874878,32175
354,148.99275636672974,32314
355,152.7576892375946,32461
356,145.58020728826523,32596
357,128.26237607002258,32714
358,108.8041427731514,32813
359,147.3813360929489,32950
360,178.1467358469963,33118
361,199.64918506145477,33318
362,205.8740158677101,33518
363,83.12603110074997,33599
364,113.97777599096298,33711
365,105.95092380046844,33815
366,77.75400483608246,33891
367,91.07859671115875,33979
368,204.6183915734291,34172
369,209.32652950286865,34372
370,203.01652187108994,34572
371,85.12884819507599,34655
372,129.87283235788345,34781
373,97.04467582702637,34875
374,93.29793459177017,34966
375,106.60562008619308,35066
376,132.5514559149742,35190
377,122.29028713703156,35305
378,112.69507932662964,35412
379,105.19791096448898,35512
380,89.85632479190826,35596
381,200.41778373718262,35796
382,143.05399161577225,35933
383,202.56893837451935,36133
384,177.78234404325485,36304
385,138.41035497188568,36433
386,99.61626076698303,36528
387,204.0445374250412,36728
388,160.8269156217575,36884
389,133.26429706811905,37009
390,200.84165006875992,37209
391,202.5474972128868,37409
392,132.42386722564697,37530
393,164.25252425670624,37684
394,157.1812777519226,37834
395,202.40517807006836,38034
396,102.01046305894852,38129
397,170.8510187268257,38293
398,192.39084231853485,38472
399,116.26931631565094,38578
400,160.26776546239853,38726
401,138.530497610569,38855
402,198.66600519418716,39055
403,130.24832969903946,39179
404,125.45981818437576,39297
405,130.08878952264786,39421
406,137.00868201255798,39550
407,146.97994196414948,39686
408,185.84919053316116,39859
409,140.52459865808487,39991
410,138.4749715924263,40121
411,161.80754458904266,40274
412,151.67450112104416,40416
413,117.2245699763298,40527
414,161.7340543270111,40682
415,126.68297016620636,40802
416,201.00099790096283,41002
417,198.35197466611862,41185
418,128.67419511079788,41307
419,126.69497048854828,41426
420,117.87382513284683,41537
421,129.52497571706772,41659
422,133.78456044197083,41785
423,125.23330652713776,41903
424,128.56590807437897,42024
425,120.77784156799316,42138
426,118.893883228302,42250
427,135.77429193258286,42378
428,115.12609875202179,42486
429,164.2936440706253,42644
430,140.4958956837654,42778
431,119.80223369598389,42892
432,119.2580372095108,43005
433,129.29475182294846,43128
434,116.70270270109177,43239
435,117.71259146928787,43351
436,117.26060354709625,43462
437,121.04530376195908,43577
438,179.8916187286377,43751
439,115.98073226213455,43861
440,119.48010915517807,43974
441,153.717904150486,44122
442,142.72512370347977,44259
443,201.37839657068253,44451
444,164.89989161491394,44610
445,159.1653825044632,44763
446,132.23002672195435,44885
447,203.7196620106697,45085
448,205.70662200450897,45285
449,113.54224216938019,45389
450,130.19923436641693,45509
451,132.63825219869614,45631
452,109.23725235462189,45734
453,128.34861385822296,45852
454,150.4225770831108,45991
455,137.62590771913528,46123
456,106.85883677005768,46224
457,153.2560309767723,46371
458,138.08052170276642,46498
459,118.44836390018463,46606
460,143.03139507770538,46743
461,110.96556681394577,46848
462,99.49025678634644,46941
463,114.2296051979065,47045
464,142.0880297422409,47181
465,112.13065350055695,47287
466,125.89133840799332,47403
467,131.46415477991104,47524
468,105.66777873039246,47623
469,123.80377721786499,47741
470,101.16738730669022,47836
471,123.80552780628204,47954
472,110.12914949655533,48058
473,110.76598137617111,48163
474,168.25454431772232,48321
475,99.01745676994324,48414
476,115.877516746521,48524
477,111.82312482595444,48626
478,122.97734123468399,48743
479,119.84065699577332,48857
480,102.2916129231453,48954
481,98.77498358488083,49047
482,117.14329838752747,49154
483,111.65012854337692,49260
484,114.6921375989914,49369
485,116.4010220170021,49480
486,148.18486106395721,49618
487,118.5507150888443,49731
488,115.58097833395004,49836
489,113.43527919054031,49939
490,127.71544432640076,50057
491,111.27433824539185,50163
492,96.23904436826706,50254
493,107.39253371953964,50356
494,98.41769069433212,50449
495,106.42073607444763,50550
496,143.43767094612122,50688
497,115.5074954032898,50798
498,101.43962687253952,50894
499,108.55749022960663,50997
